uid,iid
4426,1404
4426,1549
4427,1087
4427,1109
4427,1291
4427,885
4427,1570
4427,1596
4428,885
4428,930
4428,887
4428,1550
4429,885
4429,886
4429,1029
4429,1062
4429,1170
4429,1181
4429,1183
4429,1184
4429,1091
4429,1236
4429,1551
4430,885
4430,1291
4430,1404
4430,1392
4431,897
4431,898
4431,885
4431,1386
4431,1294
4432,939
4432,885
4432,1237
4432,1109
4433,1001
4433,885
4433,1206
4433,1307
4433,1392
4433,1464
4434,900
4434,885
4434,1267
4434,902
4435,885
4435,1007
4435,1135
4435,1603
4436,900
4436,905
4436,885
4436,1282
4437,892
4437,885
4437,1428
4437,1404
4437,1603
4438,885
4438,1257
4438,1351
4438,1386
4439,885
4439,1257
4439,1259
4439,1369
4439,1404
4440,931
4440,939
4440,885
4440,1160
4440,1134
4440,1236
4440,1370
4440,1375
4440,1392
4440,1450
4440,1199
4440,1562
4440,1570
4440,1603
4441,1134
4441,1227
4441,1237
4441,885
4441,1404
4442,1001
4442,885
4442,1057
4442,1007
4442,1288
4443,904
4443,1034
4443,885
4443,1435
4444,885
4444,1260
4444,1390
4444,1356
4445,888
4445,898
4445,885
4445,1291
4445,1386
4446,885
4446,1097
4446,1112
4446,1168
4446,1044
4446,1236
4446,1449
4446,1372
4447,886
4447,930
4447,1363
4447,1386
4448,944
4448,886
4448,1347
4448,1404
4449,898
4449,1123
4449,1172
4449,1268
4449,1271
4449,1279
4449,1291
4449,1292
4449,1347
4449,1367
4449,1371
4449,1386
4449,1392
4449,1402
4449,1404
4449,886
4449,1536
4450,1055
4450,1186
4450,1289
4450,1413
4450,887
4450,1495
4451,887
4451,900
4451,1057
4451,898
4452,887
4452,910
4452,1079
4452,901
4452,1388
4452,1394
4453,904
4453,1123
4453,1208
4453,1236
4453,1307
4453,1363
4453,887
4454,901
4454,887
4454,902
4454,1403
4455,887
4455,990
4455,1115
4455,930
4455,1394
4455,1425
4456,1035
4456,887
4456,1306
4456,1291
4456,1434
4456,1357
4456,1549
4457,904
4457,1004
4457,1135
4457,887
4457,1227
4458,891
4458,899
4458,900
4458,910
4458,1003
4458,887
4458,1364
4458,1365
4458,1366
4459,889
4459,1274
4459,1258
4459,1366
4460,1001
4460,1060
4460,1210
4460,1495
4460,1552
4461,1257
4461,1355
4461,1382
4461,1390
4461,889
4462,937
4462,1184
4462,1549
4462,1615
4463,889
4463,1227
4463,1396
4463,1377
4463,1557
4464,890
4464,904
4464,905
4464,916
4465,891
4465,1377
4465,1185
4465,1487
4465,1549
4465,1628
4466,892
4466,1107
4466,1557
4466,1550
4467,892
4467,921
4467,1386
4467,1377
4467,1507
4468,904
4468,1029
4468,895
4468,1551
4468,1555
4468,1556
4468,1557
4469,1032
4469,1291
4469,1550
4469,1551
4470,904
4470,898
4470,908
4470,1045
4470,1225
4470,906
4470,1283
4471,898
4471,1172
4471,1181
4471,930
4472,905
4472,910
4472,938
4472,898
4472,1386
4473,1170
4473,899
4473,1398
4473,1391
4474,1105
4474,1362
4474,899
4474,1576
4474,1636
4475,905
4475,900
4475,1001
4475,1467
4476,900
4476,1160
4476,1087
4476,1184
4477,905
4477,1293
4477,1377
4477,1434
4477,1446
4478,900
4478,955
4478,928
4478,1087
4478,1005
4479,900
4479,935
4479,1616
4479,1389
4480,900
4480,1291
4480,1375
4480,1544
4481,900
4481,938
4481,1261
4481,1365
4482,900
4482,1288
4482,1446
4482,1645
4483,900
4483,1003
4483,1007
4483,1045
4483,1049
4483,1074
4483,1109
4483,1160
4483,1237
4483,1255
4483,1001
4484,1105
4484,1163
4484,1170
4484,1171
4484,901
4484,1221
4484,1443
4484,1579
4485,901
4485,1206
4485,916
4485,1229
4485,1260
4485,1288
4485,1351
4485,1368
4485,1388
4485,1394
4485,1464
4486,930
4486,901
4486,1001
4486,1046
4486,931
4487,901
4487,1363
4487,1435
4487,1450
4488,906
4488,1001
4488,1057
4488,1160
4488,901
4489,1394
4489,1450
4489,1538
4489,1654
4490,901
4490,1350
4490,1386
4490,1411
4490,1351
4490,1596
4491,901
4491,930
4491,1087
4491,1029
4492,1058
4492,1087
4492,1134
4492,1227
4492,1229
4492,901
4493,901
4493,1377
4493,1413
4493,1488
4493,1583
4494,1045
4494,1227
4494,1293
4494,1357
4494,1377
4494,1403
4494,1450
4494,1458
4494,901
4494,1603
4495,901
4495,1293
4495,1495
4495,1351
4495,1586
4496,901
4496,1194
4496,1351
4496,1457
4497,901
4497,1229
4497,1206
4497,1350
4497,1364
4497,1366
4497,1387
4497,1388
4498,901
4498,904
4498,1344
4498,1364
4498,1380
4498,1395
4498,1356
4498,1596
4498,1601
4499,930
4499,939
4499,1045
4499,901
4499,1257
4499,1351
4499,1398
4499,1443
4500,1288
4500,1413
4500,1562
4500,1615
4501,930
4501,1134
4501,902
4501,1394
4501,1363
4502,1045
4502,1055
4502,902
4502,1257
4503,902
4503,1078
4503,1549
4503,1601
4504,902
4504,1403
4504,1388
4504,1556
4504,1557
4505,902
4505,1183
4505,1553
4505,1555
4505,1557
4506,1249
4506,1347
4506,1380
4506,1381
4506,1404
4506,1409
4507,1058
4507,903
4507,1545
4507,1381
4508,904
4508,1221
4508,1435
4508,1458
4509,907
4509,930
4509,904
4509,1458
4510,904
4510,1368
4510,1377
4510,1514
4511,904
4511,1160
4511,1085
4511,1458
4512,904
4512,1386
4512,1425
4512,1435
4513,905
4513,904
4513,1034
4513,1227
4513,1274
4513,1297
4514,930
4514,1001
4514,904
4514,1087
4514,1392
4514,1057
4514,1495
4515,930
4515,1057
4515,1203
4515,905
4515,1227
4516,1389
4516,1391
4516,1394
4516,1434
4517,905
4517,1087
4517,921
4517,1374
4517,1434
4517,1495
4517,1562
4517,1631
4518,905
4518,1282
4518,1291
4518,1362
4519,905
4519,1291
4519,1362
4519,1404
4520,905
4520,1007
4520,1495
4520,1001
4521,905
4521,1027
4521,916
4521,1368
4521,1434
4522,906
4522,1207
4522,1258
4522,1273
4522,1055
4523,906
4523,1227
4523,1363
4523,1377
4524,906
4524,1413
4524,1501
4524,1529
4525,907
4525,1172
4525,1180
4525,1171
4526,1008
4526,1024
4526,1074
4526,1109
4527,910
4527,1105
4527,921
4527,1362
4527,1429
4527,1365
4528,1363
4528,1365
4528,1389
4528,1394
4528,1521
4528,1522
4528,1573
4528,1628
4528,1637
4528,1648
4528,1654
4529,1134
4529,1236
4529,1311
4529,911
4530,1004
4530,1288
4530,1348
4530,1350
4530,1351
4530,1352
4530,1396
4530,911
4531,1048
4531,1096
4531,1117
4531,1126
4532,918
4532,914
4532,1440
4532,1450
4532,1517
4532,1599
4532,1377
4533,1160
4533,1404
4533,1440
4533,914
4534,915
4534,1289
4534,1555
4534,1549
4535,916
4535,1057
4535,1375
4535,1434
4535,1630
4536,1054
4536,1408
4536,1527
4536,1571
4536,1590
4537,930
4537,916
4537,1394
4537,1408
4537,1434
4537,1441
4538,920
4538,1624
4538,1587
4538,1628
4538,1683
4539,921
4539,1228
4539,1320
4539,1434
4539,1464
4540,927
4540,1045
4540,978
4540,1273
4540,1259
4540,1319
4540,1426
4540,1397
4540,1434
4540,1601
4540,1619
4540,1625
4540,1523
4541,1227
4541,1288
4541,1307
4541,928
4542,929
4542,1172
4542,1180
4542,1183
4542,1184
4543,930
4543,939
4543,1450
4543,1541
4544,930
4544,1257
4544,1255
4544,1377
4545,1208
4545,1394
4545,930
4545,1404
4545,1464
4546,932
4546,1003
4546,1027
4546,1045
4546,930
4547,930
4547,1549
4547,1552
4547,1543
4548,1499
4548,1548
4548,1549
4548,1555
4548,1556
4549,933
4549,1271
4549,1291
4549,931
4549,1370
4549,1371
4550,932
4550,1264
4550,1280
4550,1395
4550,1357
4550,1522
4550,1579
4551,932
4551,1357
4551,1441
4551,1443
4552,932
4552,1007
4552,1045
4552,1057
4552,1003
4553,932
4553,1352
4553,1577
4553,1660
4554,932
4554,1392
4554,1398
4554,1403
4554,1441
4554,1458
4555,933
4555,1087
4555,1371
4555,939
4556,1006
4556,1123
4556,936
4556,1450
4557,936
4557,1216
4557,1549
4557,1561
4558,937
4558,1510
4558,1550
4558,1626
4559,1006
4559,1345
4559,1392
4559,939
4559,1504
4560,939
4560,1307
4560,1358
4560,1363
4561,939
4561,1237
4561,1550
4561,1557
4562,1069
4562,1236
4562,1291
4562,1293
4562,1357
4562,1377
4562,1396
4563,939
4563,1509
4563,1598
4563,1650
4564,939
4564,1001
4564,1046
4564,950
4564,1215
4564,1268
4564,1341
4564,1184
4565,939
4565,1160
4565,1377
4565,1485
4565,1258
4565,1586
4566,939
4566,1045
4566,1566
4566,1610
4567,1347
4567,1386
4567,1402
4567,1404
4568,939
4568,1001
4568,970
4568,1257
4568,1450
4568,1510
4568,1109
4568,1570
4568,1514
4569,939
4569,1057
4569,1616
4569,1001
4570,939
4570,1160
4570,955
4570,1570
4571,955
4571,939
4571,1063
4571,1073
4571,1104
4571,974
4571,1173
4571,1327
4572,939
4572,1404
4572,1549
4572,1057
4572,1551
4573,939
4573,1398
4573,1435
4573,1458
4574,1404
4574,1457
4574,940
4574,1587
4575,1014
4575,940
4575,1240
4575,1241
4575,1228
4575,1326
4576,940
4576,1283
4576,1240
4576,1326
4577,1151
4577,944
4577,1556
4577,1619
4578,962
4578,946
4578,1035
4578,1306
4578,1555
4579,1046
4579,1268
4579,1291
4579,950
4580,951
4580,1307
4580,1527
4580,1538
4581,1198
4581,1270
4581,1282
4581,1285
4581,1309
4582,955
4582,1486
4582,1558
4582,1623
4583,1015
4583,1104
4583,1173
4583,1180
4583,1198
4583,1244
4584,955
4584,1108
4584,1104
4584,1549
4585,1134
4585,955
4585,1255
4585,1363
4585,1377
4585,1544
4586,1015
4586,955
4586,1173
4586,1063
4587,956
4587,1386
4587,1410
4587,1630
4588,1227
4588,961
4588,1495
4588,1680
4589,962
4589,1153
4589,1474
4589,1239
4590,1104
4590,964
4590,1443
4590,1480
4591,966
4591,1227
4591,1237
4591,1317
4591,1615
4591,1630
4592,1046
4592,1273
4592,968
4592,1446
4592,1380
4593,1030
4593,1032
4593,1057
4593,1184
4594,978
4594,1453
4594,1284
4594,1479
4595,978
4595,1057
4595,1282
4595,1557
4596,981
4596,1122
4596,1051
4596,1368
4596,1366
4596,1425
4597,982
4597,1291
4597,1001
4597,1392
4597,1320
4597,1495
4598,1053
4598,1163
4598,1180
4598,992
4599,992
4599,1044
4599,1133
4599,1168
4600,1235
4600,998
4600,1444
4600,1494
4601,999
4601,1164
4601,1165
4601,1166
4601,1167
4602,1057
4602,1000
4602,1085
4602,1516
4603,1001
4603,1377
4603,1029
4603,1522
4603,1586
4604,1001
4604,1045
4604,1057
4604,1087
4605,1001
4605,1159
4605,1339
4605,1619
4606,1001
4606,1057
4606,1291
4606,1377
4606,1586
4607,1001
4607,1495
4607,1516
4607,1404
4608,1001
4608,1277
4608,1369
4608,1556
4608,1134
4609,1183
4609,1184
4609,1549
4609,1557
4610,1001
4610,1184
4610,1057
4610,1675
4611,1001
4611,1291
4611,1404
4611,1549
4612,1350
4612,1351
4612,1363
4612,1388
4612,1464
4613,1207
4613,1258
4613,1001
4613,1429
4614,1183
4614,1548
4614,1555
4614,1556
4615,1001
4615,1495
4615,1184
4615,1530
4616,1003
4616,1087
4616,1394
4616,1045
4616,1495
4616,1570
4616,1589
4617,1045
4617,1004
4617,1087
4617,1562
4618,1087
4618,1135
4618,1160
4618,1004
4619,1015
4619,1004
4619,1495
4619,1557
4620,1004
4620,1396
4620,1435
4620,1450
4621,1006
4621,1550
4621,1551
4621,1555
4622,1006
4622,1308
4622,1397
4622,1353
4623,1237
4623,1306
4623,1006
4623,1677
4624,1436
4624,1458
4624,1504
4624,1520
4625,1134
4625,1257
4625,1007
4625,1396
4626,1007
4626,1227
4626,1318
4626,1208
4626,1549
4627,1007
4627,1549
4627,1377
4627,1603
4628,1171
4628,1181
4628,1184
4628,1015
4628,1601
4629,1015
4629,1319
4629,1250
4629,1376
4629,1497
4629,1587
4629,1610
4629,1624
4630,1019
4630,1171
4630,1172
4630,1291
4630,1550
4630,1555
4630,1557
4631,1171
4631,1020
4631,1357
4631,1364
4631,1543
4631,1550
4631,1226
4632,1163
4632,1170
4632,1171
4632,1172
4632,1180
4632,1181
4632,1183
4633,1023
4633,1086
4633,1267
4633,1549
4634,1023
4634,1392
4634,1046
4634,1498
4635,1023
4635,1369
4635,1184
4635,1550
4636,1028
4636,1363
4636,1384
4636,1534
4637,1249
4637,1377
4637,1379
4637,1391
4637,1393
4637,1395
4637,1398
4637,1409
4637,1458
4638,1029
4638,1182
4638,1394
4638,1404
4638,1057
4639,1029
4639,1391
4639,1392
4639,1393
4639,1441
4639,1458
4639,1503
4639,1538
4640,1085
4640,1549
4640,1556
4640,1557
4641,1034
4641,1362
4641,1347
4641,1555
4642,1034
4642,1072
4642,1321
4642,1323
4642,1325
4643,1045
4643,1118
4643,1035
4643,1203
4644,1038
4644,1128
4644,1132
4644,1082
4644,1201
4644,1482
4645,1040
4645,1151
4645,1045
4645,1298
4645,1505
4645,1588
4646,1372
4646,1380
4646,1044
4646,1441
4646,1495
4647,1293
4647,1377
4647,1541
4647,1045
4647,1562
4647,1573
4647,1586
4647,1658
4647,1557
4647,1676
4648,1181
4648,1184
4648,1045
4648,1544
4648,1351
4648,1596
4648,1601
4649,1047
4649,1138
4649,1190
4649,1098
4650,1071
4650,1186
4650,1279
4650,1048
4651,1050
4651,1468
4651,1531
4651,1570
4651,1572
4651,1583
4652,1057
4652,1160
4652,1516
4652,1557
4652,1596
4653,1351
4653,1388
4653,1413
4653,1434
4653,1541
4654,1087
4654,1257
4654,1057
4654,1549
4654,1557
4655,1057
4655,1192
4655,1550
4655,1551
4655,1555
4655,1556
4655,1557
4656,1057
4656,1555
4656,1556
4656,1586
4657,1086
4657,1212
4657,1221
4657,1057
4658,1160
4658,1183
4658,1184
4658,1550
4658,1551
4658,1555
4658,1557
4659,1257
4659,1548
4659,1549
4659,1057
4660,1183
4660,1184
4660,1257
4660,1550
4660,1556
4661,1057
4661,1186
4661,1212
4661,1059
4661,1549
4661,1378
4662,1363
4662,1057
4662,1587
4662,1657
4662,1684
4663,1184
4663,1555
4663,1556
4663,1057
4664,1275
4664,1375
4664,1057
4664,1628
4665,1087
4665,1160
4665,1377
4665,1541
4666,1551
4666,1555
4666,1556
4666,1557
4667,1057
4667,1160
4667,1570
4667,1597
4668,1549
4668,1551
4668,1555
4668,1556
4668,1557
4669,1184
4669,1550
4669,1551
4669,1555
4669,1557
4670,1087
4670,1163
4670,1549
4670,1557
4671,1227
4671,1237
4671,1291
4671,1617
4672,1183
4672,1291
4672,1357
4672,1396
4673,1062
4673,1150
4673,1291
4673,1093
4674,1063
4674,1270
4674,1209
4674,1496
4675,1069
4675,1258
4675,1264
4675,1179
4675,1352
4675,1281
4675,1615
4675,1651
4675,1495
4675,1670
4676,1078
4676,1203
4676,1380
4676,1185
4676,1396
4677,1078
4677,1403
4677,1409
4677,1532
4678,1257
4678,1080
4678,1338
4678,1340
4678,1375
4678,1263
4679,1104
4679,1108
4679,1404
4679,1085
4680,1391
4680,1394
4680,1398
4680,1434
4681,1291
4681,1404
4681,1562
4681,1599
4682,1543
4682,1549
4682,1556
4682,1557
4683,1548
4683,1549
4683,1551
4683,1555
4683,1556
4684,1163
4684,1164
4684,1172
4684,1184
4685,1395
4685,1617
4685,1648
4685,1085
4686,1123
4686,1236
4686,1461
4686,1550
4686,1557
4687,1550
4687,1551
4687,1555
4687,1556
4687,1557
4688,1086
4688,1551
4688,1555
4688,1556
4688,1557
4689,1086
4689,1189
4689,1191
4689,1562
4690,1086
4690,1548
4690,1549
4690,1551
4691,1257
4691,1291
4691,1392
4691,1087
4691,1495
4692,1087
4692,1184
4692,1161
4692,1555
4693,1087
4693,1236
4693,1160
4693,1557
4694,1183
4694,1185
4694,1087
4694,1557
4695,1227
4695,1087
4695,1450
4695,1236
4695,1458
4695,1645
4695,1654
4695,1562
4696,1087
4696,1555
4696,1556
4696,1557
4697,1163
4697,1167
4697,1183
4697,1087
4697,1551
4697,1554
4697,1555
4697,1557
4697,1549
4698,1400
4698,1093
4698,1516
4698,1555
4698,1557
4699,1309
4699,1095
4699,1576
4699,1602
4699,1611
4699,1619
4699,1627
4699,1643
4699,1682
4700,1127
4700,1102
4700,1351
4700,1425
4700,1426
4701,1105
4701,1290
4701,1386
4701,1259
4701,1425
4701,1532
4701,1538
4702,1380
4702,1394
4702,1455
4702,1503
4703,1112
4703,1372
4703,1301
4703,1533
4703,1599
4703,1613
4704,1120
4704,1543
4704,1547
4704,1551
4704,1552
4704,1553
4704,1554
4704,1555
4704,1556
4704,1557
4704,1549
4705,1125
4705,1146
4705,1128
4705,1414
4706,1163
4706,1165
4706,1171
4706,1183
4707,1357
4707,1389
4707,1134
4707,1394
4707,1395
4707,1450
4707,1472
4707,1516
4707,1522
4707,1562
4708,1134
4708,1425
4708,1648
4708,1672
4709,1392
4709,1394
4709,1404
4709,1450
4709,1477
4709,1617
4709,1663
4709,1675
4710,1183
4710,1184
4710,1257
4710,1549
4710,1556
4711,1170
4711,1171
4711,1172
4711,1180
4712,1134
4712,1313
4712,1369
4712,1506
4713,1291
4713,1435
4713,1549
4713,1562
4713,1570
4714,1184
4714,1344
4714,1524
4714,1550
4715,1135
4715,1550
4715,1446
4715,1617
4716,1136
4716,1404
4716,1547
4716,1552
4717,1404
4717,1514
4717,1522
4717,1538
4717,1562
4717,1649
4717,1657
4718,1159
4718,1237
4718,1317
4718,1280
4719,1363
4719,1160
4719,1603
4719,1624
4719,1627
4719,1516
4719,1675
4719,1684
4720,1165
4720,1166
4720,1169
4720,1170
4720,1184
4721,1184
4721,1160
4721,1555
4721,1557
4722,1437
4722,1160
4722,1465
4722,1629
4723,1184
4723,1160
4723,1458
4723,1550
4723,1551
4723,1556
4723,1557
4723,1603
4724,1160
4724,1356
4724,1346
4724,1400
4724,1361
4724,1519
4724,1557
4724,1570
4725,1257
4725,1160
4725,1587
4725,1392
4726,1160
4726,1486
4726,1497
4726,1566
4726,1570
4726,1609
4726,1562
4726,1634
4726,1622
4727,1160
4727,1533
4727,1570
4727,1516
4728,1164
4728,1165
4728,1166
4728,1167
4728,1169
4728,1172
4728,1184
4729,1164
4729,1165
4729,1166
4729,1167
4729,1169
4729,1170
4729,1172
4729,1180
4729,1183
4730,1164
4730,1166
4730,1169
4730,1170
4730,1172
4731,1164
4731,1166
4731,1167
4731,1171
4731,1180
4731,1181
4731,1184
4732,1171
4732,1180
4732,1181
4732,1183
4732,1184
4733,1164
4733,1165
4733,1166
4733,1167
4733,1169
4734,1164
4734,1171
4734,1172
4734,1181
4734,1183
4735,1163
4735,1165
4735,1166
4735,1167
4735,1169
4735,1170
4735,1171
4735,1172
4735,1180
4735,1181
4735,1183
4735,1185
4736,1167
4736,1181
4736,1183
4736,1184
4737,1164
4737,1165
4737,1166
4737,1169
4737,1172
4737,1181
4737,1183
4737,1184
4738,1170
4738,1171
4738,1172
4738,1183
4738,1184
4739,1167
4739,1169
4739,1171
4739,1181
4739,1183
4739,1184
4740,1169
4740,1172
4740,1180
4740,1181
4740,1184
4741,1164
4741,1165
4741,1167
4741,1169
4742,1163
4742,1167
4742,1171
4742,1184
4743,1164
4743,1163
4743,1553
4743,1554
4744,1163
4744,1167
4744,1169
4744,1170
4744,1180
4744,1181
4744,1183
4745,1166
4745,1170
4745,1171
4745,1181
4746,1166
4746,1170
4746,1164
4746,1172
4746,1181
4746,1183
4746,1184
4746,1171
4746,1555
4747,1165
4747,1169
4747,1171
4747,1164
4747,1180
4747,1184
4747,1551
4747,1550
4747,1554
4747,1555
4748,1165
4748,1171
4748,1164
4748,1180
4748,1183
4748,1184
4749,1165
4749,1170
4749,1360
4749,1547
4749,1550
4749,1551
4749,1552
4749,1554
4749,1555
4749,1556
4749,1557
4749,1543
4750,1166
4750,1181
4750,1183
4750,1184
4751,1183
4751,1166
4751,1185
4751,1553
4752,1167
4752,1169
4752,1170
4752,1172
4752,1180
4752,1181
4753,1543
4753,1547
4753,1553
4753,1554
4754,1171
4754,1180
4754,1181
4754,1184
4755,1171
4755,1172
4755,1181
4755,1183
4755,1184
4756,1170
4756,1172
4756,1180
4756,1181
4756,1171
4756,1184
4757,1171
4757,1180
4757,1183
4757,1184
4758,1171
4758,1172
4758,1180
4758,1181
4758,1183
4758,1184
4759,1171
4759,1172
4759,1181
4759,1183
4759,1184
4760,1184
4760,1170
4760,1551
4760,1555
4760,1556
4761,1171
4761,1172
4761,1180
4761,1181
4761,1183
4761,1184
4762,1171
4762,1172
4762,1180
4762,1181
4762,1183
4762,1184
4762,1170
4762,1551
4762,1555
4762,1557
4763,1172
4763,1180
4763,1181
4763,1183
4763,1184
4764,1171
4764,1172
4764,1180
4764,1181
4764,1183
4764,1185
4765,1171
4765,1172
4765,1180
4765,1181
4765,1182
4765,1183
4766,1171
4766,1172
4766,1180
4766,1181
4766,1183
4766,1184
4767,1171
4767,1172
4767,1180
4767,1181
4767,1183
4767,1184
4767,1170
4767,1550
4767,1555
4767,1556
4767,1557
4768,1170
4768,1181
4768,1184
4768,1550
4768,1557
4769,1171
4769,1172
4769,1180
4769,1183
4769,1184
4770,1171
4770,1172
4770,1180
4770,1181
4770,1183
4770,1184
4771,1180
4771,1181
4771,1183
4771,1184
4772,1171
4772,1172
4772,1180
4772,1181
4772,1183
4772,1184
4773,1170
4773,1172
4773,1180
4773,1171
4773,1183
4773,1185
4774,1171
4774,1170
4774,1180
4774,1181
4774,1183
4774,1185
4775,1170
4775,1180
4775,1181
4775,1185
4776,1172
4776,1180
4776,1181
4776,1184
4777,1171
4777,1172
4777,1180
4777,1183
4777,1184
4778,1171
4778,1172
4778,1180
4778,1170
4778,1183
4778,1184
4779,1172
4779,1183
4779,1184
4779,1170
4780,1171
4780,1172
4780,1180
4780,1183
4780,1170
4781,1172
4781,1180
4781,1181
4781,1183
4781,1185
4781,1170
4781,1551
4781,1555
4781,1556
4781,1557
4782,1172
4782,1180
4782,1183
4782,1184
4783,1171
4783,1172
4783,1180
4783,1181
4783,1183
4783,1184
4783,1170
4784,1171
4784,1172
4784,1181
4784,1183
4784,1184
4785,1171
4785,1172
4785,1180
4785,1181
4785,1183
4785,1184
4786,1171
4786,1172
4786,1180
4786,1181
4786,1182
4786,1183
4787,1171
4787,1172
4787,1180
4787,1181
4787,1183
4787,1184
4788,1171
4788,1172
4788,1181
4788,1183
4788,1184
4789,1171
4789,1170
4789,1180
4789,1181
4789,1183
4789,1184
4790,1172
4790,1180
4790,1181
4790,1183
4791,1171
4791,1180
4791,1183
4791,1170
4792,1172
4792,1180
4792,1183
4792,1185
4793,1171
4793,1172
4793,1180
4793,1183
4793,1184
4794,1170
4794,1180
4794,1181
4794,1171
4795,1171
4795,1172
4795,1180
4795,1181
4795,1183
4795,1184
4796,1172
4796,1181
4796,1183
4796,1185
4797,1172
4797,1180
4797,1181
4797,1171
4798,1181
4798,1183
4798,1184
4798,1171
4798,1551
4798,1557
4799,1171
4799,1180
4799,1183
4799,1184
4800,1172
4800,1180
4800,1181
4800,1184
4801,1171
4801,1184
4801,1183
4801,1555
4801,1556
4802,1172
4802,1181
4802,1183
4802,1184
4803,1172
4803,1180
4803,1183
4803,1184
4804,1181
4804,1183
4804,1171
4804,1557
4805,1171
4805,1184
4805,1181
4805,1555
4806,1172
4806,1180
4806,1181
4806,1183
4806,1184
4807,1171
4807,1180
4807,1181
4807,1183
4807,1184
4807,1172
4808,1180
4808,1181
4808,1183
4808,1171
4808,1551
4808,1555
4808,1557
4809,1180
4809,1181
4809,1183
4809,1184
4810,1183
4810,1184
4810,1171
4810,1555
4811,1183
4811,1184
4811,1171
4811,1555
4811,1556
4811,1557
4812,1180
4812,1183
4812,1184
4812,1171
4813,1171
4813,1551
4813,1555
4813,1556
4813,1550
4814,1171
4814,1181
4814,1183
4814,1184
4815,1172
4815,1181
4815,1183
4815,1184
4816,1172
4816,1171
4816,1184
4816,1181
4817,1172
4817,1183
4817,1171
4817,1555
4817,1549
4818,1172
4818,1181
4818,1183
4818,1184
4819,1172
4819,1180
4819,1181
4819,1183
4819,1184
4820,1172
4820,1180
4820,1181
4820,1183
4820,1185
4821,1172
4821,1181
4821,1183
4821,1184
4822,1172
4822,1181
4822,1183
4822,1184
4823,1172
4823,1181
4823,1183
4823,1184
4824,1183
4824,1184
4824,1171
4824,1555
4825,1172
4825,1180
4825,1183
4825,1184
4826,1172
4826,1171
4826,1181
4826,1183
4826,1184
4827,1172
4827,1180
4827,1181
4827,1184
4828,1172
4828,1181
4828,1183
4828,1184
4829,1171
4829,1181
4829,1183
4829,1185
4830,1180
4830,1183
4830,1184
4830,1171
4830,1551
4830,1555
4830,1556
4831,1172
4831,1180
4831,1183
4831,1184
4832,1171
4832,1181
4832,1183
4832,1184
4833,1172
4833,1180
4833,1171
